satname, satId, intl_code, launchDate, period, category
COSMOS 1791, 17066, 1986-086A, November 13 1986, 104.7, TSIKADA
COSMOS 1727, 16510, 1986-008A, January 23 1986, 104.8, TSIKADA
COSMOS 1655, 15751, 1985-041A, May 30 1985, 105, TSIKADA
COSMOS 1553, 14973, 1984-046A, May 17 1984, 104.7, TSIKADA
COSMOS 1506, 14450, 1983-108A, October 26 1983, 104.6, TSIKADA
COSMOS 1339, 13065, 1982-012A, February 17 1982, 104.7, TSIKADA
COSMOS 1304, 12803, 1981-087A, September 4 1981, 103.8, TSIKADA
COSMOS 1226, 12091, 1980-099A, December 10 1980, 104.8, TSIKADA
COSMOS 1168, 11735, 1980-022A, March 17 1980, 104.7, TSIKADA
COSMOS 1092, 11326, 1979-030A, April 11 1979, 104.7, TSIKADA
COSMOS 1000, 10776, 1978-034A, March 31 1978, 104.7, TSIKADA
COSMOS 926, 10137, 1977-062A, July 8 1977, 104.9, TSIKADA
COSMOS 883, 9610, 1976-122A, December 15 1976, 104.6, TSIKADA


O3B FM13, 43234, 2018-024D, March 9 2018, 287.9, O3B NETWORKS
O3B FM14, 43233, 2018-024C, March 9 2018, 287.9, O3B NETWORKS
O3B FM16, 43232, 2018-024B, March 9 2018, 287.9, O3B NETWORKS
O3B FM15, 43231, 2018-024A, March 9 2018, 287.9, O3B NETWORKS
O3B FM9, 40351, 2014-083D, December 18 2014, 287.9, O3B NETWORKS
O3B FM12, 40350, 2014-083C, December 18 2014, 287.9, O3B NETWORKS
O3B FM11, 40349, 2014-083B, December 18 2014, 287.9, O3B NETWORKS
O3B FM10, 40348, 2014-083A, December 18 2014, 287.9, O3B NETWORKS
O3B FM3, 40082, 2014-038D, July 10 2014, 287.9, O3B NETWORKS
O3B FM7, 40081, 2014-038C, July 10 2014, 287.9, O3B NETWORKS
O3B FM6, 40080, 2014-038B, July 10 2014, 287.9, O3B NETWORKS
O3B FM8, 40079, 2014-038A, July 10 2014, 287.9, O3B NETWORKS
O3B PFM, 39191, 2013-031D, June 25 2013, 287.9, O3B NETWORKS
O3B FM2, 39190, 2013-031C, June 25 2013, 287.9, O3B NETWORKS
O3B FM4, 39189, 2013-031B, June 25 2013, 287.9, O3B NETWORKS
O3B FM5, 39188, 2013-031A, June 25 2013, 288, O3B NETWORKS


COSMOS 2428, 31792, 2007-029A, June 29 2007, 101.9, TSELINA
COSMOS 2406, 28352, 2004-021A, June 10 2004, 102, TSELINA
COSMOS 2369, 26069, 2000-006A, February 3 2000, 101.9, TSELINA
COSMOS 2360, 25406, 1998-045A, July 28 1998, 101.9, TSELINA
COSMOS 2333, 24297, 1996-051A, September 4 1996, 101.9, TSELINA
COSMOS 2322, 23704, 1995-058A, October 31 1995, 101.9, TSELINA
COSMOS 2297, 23404, 1994-077A, November 24 1994, 101.9, TSELINA
COSMOS 2278, 23087, 1994-023A, April 23 1994, 101.9, TSELINA
COSMOS 2263, 22802, 1993-059A, September 16 1993, 101.9, TSELINA
COSMOS 2242, 22626, 1993-024A, April 16 1993, 96.8, TSELINA
COSMOS 2237, 22565, 1993-016A, March 26 1993, 102, TSELINA
COSMOS 2228, 22286, 1992-094A, December 25 1992, 96.8, TSELINA
COSMOS 2227, 22284, 1992-093A, December 25 1992, 101.9, TSELINA
COSMOS 2221, 22236, 1992-080A, November 24 1992, 96.8, TSELINA
COSMOS 2219, 22219, 1992-076A, November 17 1992, 101.9, TSELINA
COSMOS 2151, 21422, 1991-042A, June 13 1991, 96.5, TSELINA
COSMOS 2082, 20624, 1990-046A, May 22 1990, 101.8, TSELINA
COSMOS 2058, 20465, 1990-010A, January 30 1990, 96.1, TSELINA
COSMOS 1980, 19649, 1988-102A, November 23 1988, 101.8, TSELINA
COSMOS 1975, 19573, 1988-093A, October 11 1988, 95.7, TSELINA
COSMOS 1953, 19210, 1988-050A, June 14 1988, 95.6, TSELINA
COSMOS 1943, 19119, 1988-039A, May 15 1988, 101.8, TSELINA
COSMOS 1933, 18958, 1988-020A, March 15 1988, 95.8, TSELINA
COSMOS 1908, 18748, 1988-001A, January 6 1988, 95.1, TSELINA
COSMOS 1892, 18421, 1987-088A, October 20 1987, 94.9, TSELINA
COSMOS 1862, 18152, 1987-055A, July 1 1987, 95.6, TSELINA
COSMOS 1844, 17973, 1987-041A, May 13 1987, 101.8, TSELINA
COSMOS 1842, 17911, 1987-038A, April 27 1987, 95.2, TSELINA
COSMOS 1833, 17589, 1987-027A, March 18 1987, 101.9, TSELINA
COSMOS 1825, 17566, 1987-024A, March 3 1987, 94.8, TSELINA
COSMOS 1812, 17295, 1987-003A, January 14 1987, 95, TSELINA
COSMOS 1805, 17191, 1986-097A, December 10 1986, 95.2, TSELINA
COSMOS 1782, 16986, 1986-074A, September 30 1986, 95.6, TSELINA
COSMOS 1758, 16791, 1986-046A, June 12 1986, 95.7, TSELINA
COSMOS 1743, 16719, 1986-034A, May 15 1986, 95, TSELINA
COSMOS 1733, 16611, 1986-018A, February 19 1986, 94.9, TSELINA
COSMOS 1726, 16495, 1986-006A, January 17 1986, 94.5, TSELINA
COSMOS 1707, 16326, 1985-113A, December 12 1985, 95.1, TSELINA
COSMOS 1703, 16262, 1985-108A, November 22 1985, 95.3, TSELINA
COSMOS 1697, 16181, 1985-097A, October 22 1985, 101.9, TSELINA
COSMOS 1674, 15944, 1985-069A, August 8 1985, 94.8, TSELINA
COSMOS 1666, 15889, 1985-058A, July 8 1985, 94.8, TSELINA
COSMOS 1656, 15755, 1985-042A, May 30 1985, 101.4, TSELINA
COSMOS 1633, 15592, 1985-020A, March 5 1985, 94.1, TSELINA
COSMOS 1626, 15494, 1985-009A, January 24 1985, 94.5, TSELINA
COSMOS 1606, 15369, 1984-111A, October 18 1984, 95, TSELINA
COSMOS 1603, 15333, 1984-106A, September 28 1984, 101.8, TSELINA
COSMOS 1544, 14819, 1984-027A, March 15 1984, 94.3, TSELINA
COSMOS 1536, 14699, 1984-013A, February 8 1984, 95.7, TSELINA
COSMOS 1515, 14551, 1983-122A, December 15 1983, 94.9, TSELINA
COSMOS 1470, 14147, 1983-061A, June 23 1983, 95.3, TSELINA
COSMOS 1455, 14032, 1983-037A, April 23 1983, 94.9, TSELINA
COSMOS 1437, 13770, 1983-003A, January 20 1983, 92.4, TSELINA
COSMOS 1408, 13552, 1982-092A, September 16 1982, 94.3, TSELINA
COSMOS 1378, 13271, 1982-059A, June 10 1982, 94.6, TSELINA
COSMOS 1356, 13153, 1982-039A, May 5 1982, 93.6, TSELINA
COSMOS 1340, 13067, 1982-013A, February 19 1982, 94.7, TSELINA
COSMOS 1328, 12987, 1981-117A, December 3 1981, 95.5, TSELINA
COSMOS 1300, 12785, 1981-082A, August 24 1981, 94.9, TSELINA
COSMOS 972, 10539, 1977-123A, December 27 1977, 103.7, TSELINA
COSMOS 921, 10095, 1977-055A, June 24 1977, 96.5, TSELINA
COSMOS 405, 5117, 1971-028A, April 7 1971, 93.8, TSELINA


CELESTIS 04/TAURUS R/B, 26034, 1999-070C, December 21 1999, 95.4, CELESTIS
CELESTIS 03/TAURUS R/B, 25160, 1998-007D, February 10 1998, 101.3, CELESTIS


IRNSS 1I, 43286, 2018-035A, April 11 2018, 1436, IRNSS
IRNSS 1H/PSLV, 42928, 2017-051A, August 31 2017, 94.2, IRNSS
IRNSS 1G, 41469, 2016-027A, April 28 2016, 1436.1, IRNSS
IRNSS 1F, 41384, 2016-015A, March 10 2016, 1436.2, IRNSS
IRNSS-1E, 41241, 2016-003A, January 20 2016, 1436.1, IRNSS
IRNSS 1D, 40547, 2015-018A, March 28 2015, 1436.1, IRNSS
IRNSS 1C, 40269, 2014-061A, October 15 2014, 1436.1, IRNSS
IRNSS 1B, 39635, 2014-017A, April 4 2014, 1436, IRNSS
IRNSS-1A, 39199, 2013-034A, July 1 2013, 1436.1, IRNSS


QZS-4 (MICHIBIKI-4), 42965, 2017-062A, October 9 2017, 1435.8, QZSS
QZS-3 (MICHIBIKI-3), 42917, 2017-048A, August 19 2017, 1436.1, QZSS
QZS-2 (MICHIBIKI-2), 42738, 2017-028A, June 1 2017, 1436.1, QZSS
QZS-1 (MICHIBIKI), 37158, 2010-045A, September 11 2010, 1436.3, QZSS


FLOCK 3K 9, 43906, 2018-111AG, December 27 2018, 94.5, FLOCK
FLOCK 3K 10, 43905, 2018-111AF, December 27 2018, 94.5, FLOCK
FLOCK 3K 11, 43904, 2018-111AE, December 27 2018, 94.5, FLOCK
FLOCK 3K 12, 43903, 2018-111AD, December 27 2018, 94.5, FLOCK
FLOCK 3K 7, 43902, 2018-111AC, December 27 2018, 94.5, FLOCK
FLOCK 3K 8, 43901, 2018-111AB, December 27 2018, 94.5, FLOCK
FLOCK 3K 5, 43899, 2018-111Z, December 27 2018, 94.5, FLOCK
FLOCK 3K 6, 43896, 2018-111W, December 27 2018, 94.5, FLOCK
FLOCK 3K 2, 43895, 2018-111V, December 27 2018, 94.5, FLOCK
FLOCK 3K 1, 43894, 2018-111U, December 27 2018, 94.5, FLOCK
FLOCK 3K 4, 43893, 2018-111T, December 27 2018, 94.5, FLOCK
FLOCK 3K 3, 43892, 2018-111S, December 27 2018, 94.5, FLOCK
FLOCK 3S 2, 43821, 2018-099BR, December 3 2018, 96.3, FLOCK
FLOCK 3S 3, 43788, 2018-099AG, December 3 2018, 96.3, FLOCK
FLOCK 3S 1, 43769, 2018-099M, December 3 2018, 96.3, FLOCK
FLOCK 3R 13, 43750, 2018-096AH, November 29 2018, 94.3, FLOCK
FLOCK 3R 14, 43749, 2018-096AG, November 29 2018, 94.3, FLOCK
FLOCK 3R 2, 43748, 2018-096AF, November 29 2018, 94.3, FLOCK
FLOCK 3R 1, 43747, 2018-096AE, November 29 2018, 94.3, FLOCK
FLOCK 3R 7, 43742, 2018-096Z, November 29 2018, 94.3, FLOCK
FLOCK 3R 6, 43741, 2018-096Y, November 29 2018, 94.3, FLOCK
FLOCK 3R 10, 43740, 2018-096X, November 29 2018, 94.4, FLOCK
FLOCK 3R 15, 43736, 2018-096T, November 29 2018, 94.3, FLOCK
FLOCK 3R 16, 43735, 2018-096S, November 29 2018, 94.3, FLOCK
FLOCK 3R 3, 43734, 2018-096R, November 29 2018, 94.3, FLOCK
FLOCK 3R 4, 43733, 2018-096Q, November 29 2018, 94.3, FLOCK
FLOCK 3R 8, 43727, 2018-096J, November 29 2018, 94.3, FLOCK
FLOCK 3R 5, 43726, 2018-096H, November 29 2018, 94.3, FLOCK
FLOCK 3R 11, 43725, 2018-096G, November 29 2018, 94.3, FLOCK
FLOCK 3R 12, 43724, 2018-096F, November 29 2018, 94.3, FLOCK
FLOCK 3R 9, 43723, 2018-096E, November 29 2018, 94.4, FLOCK
FLOCK 3PP 4, 43122, 2018-004M, January 12 2018, 94.6, FLOCK
FLOCK 3PP 1, 43121, 2018-004L, January 12 2018, 94.6, FLOCK
FLOCK 3PP 2, 43120, 2018-004K, January 12 2018, 94.6, FLOCK
FLOCK 3PP 3, 43119, 2018-004J, January 12 2018, 94.6, FLOCK
FLOCK 3M 2, 42998, 2017-068M, October 31 2017, 94.8, FLOCK
FLOCK 3M 4, 42997, 2017-068L, October 31 2017, 94.8, FLOCK
FLOCK 3M 3, 42996, 2017-068K, October 31 2017, 94.7, FLOCK
FLOCK 3M 1, 42995, 2017-068J, October 31 2017, 94.8, FLOCK
FLOCK 2K 06, 42897, 2017-042CA, July 14 2017, 93.6, FLOCK
FLOCK 2K 09, 42896, 2017-042BZ, July 14 2017, 93.6, FLOCK
FLOCK 2K 10, 42895, 2017-042BY, July 14 2017, 93.6, FLOCK
FLOCK 2K 11, 42894, 2017-042BX, July 14 2017, 93.6, FLOCK
FLOCK 2K 12, 42893, 2017-042BW, July 14 2017, 93.6, FLOCK
FLOCK 2K 14, 42892, 2017-042BV, July 14 2017, 93.6, FLOCK
FLOCK 2K 13, 42891, 2017-042BU, July 14 2017, 93.6, FLOCK
FLOCK 2K 15, 42890, 2017-042BT, July 14 2017, 93.6, FLOCK
FLOCK 2K 16, 42889, 2017-042BS, July 14 2017, 93.6, FLOCK
FLOCK 2K 17, 42888, 2017-042BR, July 14 2017, 93.6, FLOCK
FLOCK 2K 18, 42887, 2017-042BQ, July 14 2017, 93.6, FLOCK
FLOCK 2K 19, 42886, 2017-042BP, July 14 2017, 93.6, FLOCK
FLOCK 2K 20, 42885, 2017-042BN, July 14 2017, 93.6, FLOCK
FLOCK 2K 25, 42884, 2017-042BM, July 14 2017, 93.6, FLOCK
FLOCK 2K 26, 42883, 2017-042BL, July 14 2017, 93.6, FLOCK
FLOCK 2K 27, 42882, 2017-042BK, July 14 2017, 93.6, FLOCK
FLOCK 2K 28, 42880, 2017-042BH, July 14 2017, 93.8, FLOCK
FLOCK 2K 33, 42879, 2017-042BG, July 14 2017, 93.5, FLOCK
FLOCK 2K 34, 42878, 2017-042BF, July 14 2017, 93.6, FLOCK
FLOCK 2K 35, 42877, 2017-042BE, July 14 2017, 93.6, FLOCK
FLOCK 2K 36, 42876, 2017-042BD, July 14 2017, 93.6, FLOCK
FLOCK 2K 41, 42875, 2017-042BC, July 14 2017, 93.6, FLOCK
FLOCK 2K 43, 42874, 2017-042BB, July 14 2017, 93.8, FLOCK
FLOCK 2K 44, 42873, 2017-042BA, July 14 2017, 93.6, FLOCK
FLOCK 2K 30, 42872, 2017-042AZ, July 14 2017, 93.6, FLOCK
FLOCK 2K 29, 42871, 2017-042AY, July 14 2017, 93.6, FLOCK
FLOCK 2K 32, 42870, 2017-042AX, July 14 2017, 93.6, FLOCK
FLOCK 2K 31, 42869, 2017-042AW, July 14 2017, 93.6, FLOCK
FLOCK 2K 38, 42868, 2017-042AV, July 14 2017, 93.6, FLOCK
FLOCK 2K 37, 42867, 2017-042AU, July 14 2017, 93.6, FLOCK
FLOCK 2K 39, 42866, 2017-042AT, July 14 2017, 93.6, FLOCK
FLOCK 2K 40, 42865, 2017-042AS, July 14 2017, 93.6, FLOCK
FLOCK 2K 05, 42864, 2017-042AR, July 14 2017, 93.6, FLOCK
FLOCK 2K 08, 42863, 2017-042AQ, July 14 2017, 93.6, FLOCK
FLOCK 2K 07, 42862, 2017-042AP, July 14 2017, 93.6, FLOCK
FLOCK 2K 22, 42861, 2017-042AN, July 14 2017, 93.5, FLOCK
FLOCK 2K 21, 42860, 2017-042AM, July 14 2017, 93.6, FLOCK
FLOCK 2K 23, 42859, 2017-042AL, July 14 2017, 93.6, FLOCK
FLOCK 2K 46, 42858, 2017-042AK, July 14 2017, 93.6, FLOCK
FLOCK 2K 24, 42857, 2017-042AJ, July 14 2017, 93.6, FLOCK
FLOCK 2K 45, 42856, 2017-042AH, July 14 2017, 93.6, FLOCK
FLOCK 2K 48, 42855, 2017-042AG, July 14 2017, 93.6, FLOCK
FLOCK 2K 47, 42854, 2017-042AF, July 14 2017, 93.6, FLOCK
FLOCK 2K 02, 42853, 2017-042AE, July 14 2017, 93.7, FLOCK
FLOCK 2K 01, 42852, 2017-042AD, July 14 2017, 93.6, FLOCK
FLOCK 2K 04, 42851, 2017-042AC, July 14 2017, 93.6, FLOCK
FLOCK 2K 03, 42850, 2017-042AB, July 14 2017, 93.6, FLOCK
FLOCK 3P 72, 42051, 2017-008DH, February 15 2017, 94.4, FLOCK
FLOCK 3P 83, 42050, 2017-008DG, February 15 2017, 94.4, FLOCK
FLOCK 3P 31, 42049, 2017-008DF, February 15 2017, 94.4, FLOCK
FLOCK 3P 74, 42048, 2017-008DE, February 15 2017, 94.4, FLOCK
FLOCK 3P 78, 42047, 2017-008DD, February 15 2017, 94.4, FLOCK
FLOCK 3P 82, 42046, 2017-008DC, February 15 2017, 94.4, FLOCK
FLOCK 3P 29, 42045, 2017-008DB, February 15 2017, 94.4, FLOCK
FLOCK 3P 87, 42044, 2017-008DA, February 15 2017, 94.4, FLOCK
FLOCK 3P 81, 42043, 2017-008CZ, February 15 2017, 94.4, FLOCK
FLOCK 3P 56, 42042, 2017-008CY, February 15 2017, 94.3, FLOCK
FLOCK 3P 55, 42041, 2017-008CX, February 15 2017, 94.4, FLOCK
FLOCK 3P 13, 42040, 2017-008CW, February 15 2017, 94.4, FLOCK
FLOCK 3P 15, 42039, 2017-008CV, February 15 2017, 94.4, FLOCK
FLOCK 3P 39, 42038, 2017-008CU, February 15 2017, 94.4, FLOCK
FLOCK 3P 38, 42037, 2017-008CT, February 15 2017, 94.4, FLOCK
FLOCK 3P 62, 42036, 2017-008CS, February 15 2017, 94.4, FLOCK
FLOCK 3P 63, 42035, 2017-008CR, February 15 2017, 94.4, FLOCK
FLOCK 3P 64, 42034, 2017-008CQ, February 15 2017, 94.4, FLOCK
FLOCK 3P 44, 42033, 2017-008CP, February 15 2017, 94.4, FLOCK
FLOCK 3P 47, 42032, 2017-008CN, February 15 2017, 94.4, FLOCK
FLOCK 3P 46, 42031, 2017-008CM, February 15 2017, 94.4, FLOCK
FLOCK 3P 52, 42030, 2017-008CL, February 15 2017, 94.4, FLOCK
FLOCK 3P 50, 42029, 2017-008CK, February 15 2017, 94.4, FLOCK
FLOCK 3P 65, 42028, 2017-008CJ, February 15 2017, 94.4, FLOCK
FLOCK 3P 66, 42027, 2017-008CH, February 15 2017, 94.4, FLOCK
FLOCK 3P 80, 42026, 2017-008CG, February 15 2017, 94.4, FLOCK
FLOCK 3P 77, 42025, 2017-008CF, February 15 2017, 94.4, FLOCK
FLOCK 3P 71, 42024, 2017-008CE, February 15 2017, 94.4, FLOCK
FLOCK 3P 32, 42023, 2017-008CD, February 15 2017, 94.4, FLOCK
FLOCK 3P 59, 42022, 2017-008CC, February 15 2017, 94.4, FLOCK
FLOCK 3P 84, 42021, 2017-008CB, February 15 2017, 94.4, FLOCK
FLOCK 3P 69, 42020, 2017-008CA, February 15 2017, 94.4, FLOCK
FLOCK 3P 76, 42019, 2017-008BZ, February 15 2017, 94.4, FLOCK
FLOCK 3P 23, 42018, 2017-008BY, February 15 2017, 94.4, FLOCK
FLOCK 3P 54, 42014, 2017-008BU, February 15 2017, 94.4, FLOCK
FLOCK 3P 53, 42013, 2017-008BT, February 15 2017, 94.4, FLOCK
FLOCK 3P 14, 42012, 2017-008BS, February 15 2017, 94.4, FLOCK
FLOCK 3P 16, 42011, 2017-008BR, February 15 2017, 94.4, FLOCK
FLOCK 3P 40, 42010, 2017-008BQ, February 15 2017, 94.4, FLOCK
FLOCK 3P 61, 42009, 2017-008BP, February 15 2017, 94.4, FLOCK
FLOCK 3P 42, 42008, 2017-008BN, February 15 2017, 94.4, FLOCK
FLOCK 3P 43, 42007, 2017-008BM, February 15 2017, 94.4, FLOCK
FLOCK 3P 48, 42006, 2017-008BL, February 15 2017, 94.4, FLOCK
FLOCK 3P 45, 42005, 2017-008BK, February 15 2017, 94.4, FLOCK
FLOCK 3P 41, 42004, 2017-008BJ, February 15 2017, 94.4, FLOCK
FLOCK 3P 68, 42003, 2017-008BH, February 15 2017, 94.4, FLOCK
FLOCK 3P 67, 42002, 2017-008BG, February 15 2017, 94.4, FLOCK
FLOCK 3P 49, 42001, 2017-008BF, February 15 2017, 94.4, FLOCK
FLOCK 3P 33, 41990, 2017-008AU, February 15 2017, 94.4, FLOCK
FLOCK 3P 35, 41989, 2017-008AT, February 15 2017, 94.4, FLOCK
FLOCK 3P 34, 41988, 2017-008AS, February 15 2017, 94.4, FLOCK
FLOCK 3P 30, 41987, 2017-008AR, February 15 2017, 94.4, FLOCK
FLOCK 3P 36, 41986, 2017-008AQ, February 15 2017, 94.4, FLOCK
FLOCK 3P 86, 41985, 2017-008AP, February 15 2017, 94.4, FLOCK
FLOCK 3P 79, 41984, 2017-008AN, February 15 2017, 94.4, FLOCK
FLOCK 3P 85, 41983, 2017-008AM, February 15 2017, 94.4, FLOCK
FLOCK 3P 88, 41982, 2017-008AL, February 15 2017, 94.4, FLOCK
FLOCK 3P 73, 41981, 2017-008AK, February 15 2017, 94.4, FLOCK
FLOCK 3P 70, 41980, 2017-008AJ, February 15 2017, 94.4, FLOCK
FLOCK 3P 75, 41979, 2017-008AH, February 15 2017, 94.4, FLOCK
FLOCK 3P 57, 41978, 2017-008AG, February 15 2017, 94.4, FLOCK
FLOCK 3P 58, 41977, 2017-008AF, February 15 2017, 94.4, FLOCK
FLOCK 3P 60, 41976, 2017-008AE, February 15 2017, 94.4, FLOCK
FLOCK 3P 11, 41975, 2017-008AD, February 15 2017, 94.4, FLOCK
FLOCK 3P 10, 41974, 2017-008AC, February 15 2017, 94.4, FLOCK
FLOCK 3P 9, 41973, 2017-008AB, February 15 2017, 94.4, FLOCK
FLOCK 3P 12, 41972, 2017-008AA, February 15 2017, 94.4, FLOCK
FLOCK 3P 5, 41971, 2017-008Z, February 15 2017, 94.4, FLOCK
FLOCK 3P 7, 41970, 2017-008Y, February 15 2017, 94.4, FLOCK
FLOCK 3P 6, 41969, 2017-008X, February 15 2017, 94.4, FLOCK
FLOCK 3P 3, 41968, 2017-008W, February 15 2017, 94.4, FLOCK
FLOCK 3P 1, 41967, 2017-008V, February 15 2017, 94.4, FLOCK
FLOCK 3P 2, 41966, 2017-008U, February 15 2017, 94.4, FLOCK
FLOCK 3P 4, 41965, 2017-008T, February 15 2017, 94.4, FLOCK
FLOCK 3P 25, 41964, 2017-008S, February 15 2017, 94.4, FLOCK
FLOCK 3P 27, 41963, 2017-008R, February 15 2017, 94.4, FLOCK
FLOCK 3P 17, 41962, 2017-008Q, February 15 2017, 94.4, FLOCK
FLOCK 3P 26, 41961, 2017-008P, February 15 2017, 94.4, FLOCK
FLOCK 3P 28, 41960, 2017-008N, February 15 2017, 94.4, FLOCK
FLOCK 3P 21, 41959, 2017-008M, February 15 2017, 94.4, FLOCK
FLOCK 3P 22, 41958, 2017-008L, February 15 2017, 94.4, FLOCK
FLOCK 3P 18, 41957, 2017-008K, February 15 2017, 94.4, FLOCK
FLOCK 3P 24, 41956, 2017-008J, February 15 2017, 94.3, FLOCK
FLOCK 3P 19, 41955, 2017-008H, February 15 2017, 94.4, FLOCK
FLOCK 3P 37, 41953, 2017-008F, February 15 2017, 94.3, FLOCK
FLOCK 3P 51, 41952, 2017-008E, February 15 2017, 94.4, FLOCK
FLOCK 3P 8, 41951, 2017-008D, February 15 2017, 94.4, FLOCK
FLOCK 3P 20, 41950, 2017-008C, February 15 2017, 94.4, FLOCK
FLOCK 2P 3, 41618, 2016-040V, June 22 2016, 94.4, FLOCK
FLOCK 2P 1, 41617, 2016-040U, June 22 2016, 94.4, FLOCK
FLOCK 2P 5, 41616, 2016-040T, June 22 2016, 94.4, FLOCK
FLOCK 2P 7, 41615, 2016-040S, June 22 2016, 94.4, FLOCK
FLOCK 2P 12, 41614, 2016-040R, June 22 2016, 94.4, FLOCK
FLOCK 2P 8, 41613, 2016-040Q, June 22 2016, 94.4, FLOCK
FLOCK 2P 10, 41612, 2016-040P, June 22 2016, 94.4, FLOCK
FLOCK 2P 4, 41611, 2016-040N, June 22 2016, 94.4, FLOCK
FLOCK 2P 9, 41610, 2016-040M, June 22 2016, 94.4, FLOCK
FLOCK 2P 2, 41609, 2016-040L, June 22 2016, 94.4, FLOCK
FLOCK 2P 11, 41608, 2016-040K, June 22 2016, 94.4, FLOCK
FLOCK 2P 6, 41606, 2016-040H, June 22 2016, 94.4, FLOCK
FLOCK 1C 3, 40041, 2014-033AH, June 19 2014, 96.7, FLOCK
FLOCK 1C 8, 40040, 2014-033AG, June 19 2014, 96.5, FLOCK
FLOCK 1C 5, 40038, 2014-033AE, June 19 2014, 96.7, FLOCK
FLOCK 1C 6, 40036, 2014-033AC, June 19 2014, 96.7, FLOCK
FLOCK 1C 9, 40035, 2014-033AB, June 19 2014, 96.7, FLOCK
FLOCK 1C 11, 40033, 2014-033Z, June 19 2014, 96.6, FLOCK
FLOCK 1C 4, 40031, 2014-033X, June 19 2014, 96.7, FLOCK
FLOCK 1C 2, 40029, 2014-033V, June 19 2014, 96.7, FLOCK
FLOCK 1C 1, 40027, 2014-033T, June 19 2014, 96.7, FLOCK
FLOCK 1C 7, 40026, 2014-033S, June 19 2014, 96.6, FLOCK
FLOCK 1C 10, 40023, 2014-033P, June 19 2014, 96.7, FLOCK


LEMUR 2 DAISY-HARPER, 43889, 2018-111P, December 27 2018, 96.2, LEMUR
LEMUR 2 SARAHBETTYBOO, 43888, 2018-111N, December 27 2018, 96.2, LEMUR
LEMUR 2 NATALIEMURRAY, 43887, 2018-111M, December 27 2018, 96.2, LEMUR
LEMUR 2 ZO, 43886, 2018-111L, December 27 2018, 96.2, LEMUR
LEMUR 2 GUSTAVO, 43885, 2018-111K, December 27 2018, 96.2, LEMUR
LEMUR 2 REMY-COLTON, 43884, 2018-111J, December 27 2018, 96.2, LEMUR
LEMUR 2 TINYKEV, 43883, 2018-111H, December 27 2018, 96.2, LEMUR
LEMUR 2 CHRISTINAHOLT, 43882, 2018-111G, December 27 2018, 96.2, LEMUR
LEMUR 2 VLADIMIR, 43746, 2018-096AD, November 29 2018, 94.3, LEMUR
LEMUR 2 DULY, 43745, 2018-096AC, November 29 2018, 94.3, LEMUR
LEMUR 2 KOBYSZCZE, 43732, 2018-096P, November 29 2018, 94.3, LEMUR
LEMUR 2 ORZULAK, 43731, 2018-096N, November 29 2018, 94.3, LEMUR
LEMUR 2 CHANUSIAK, 43697, 2018-088H, November 11 2018, 94.7, LEMUR
LEMUR 2 ZUPANSKI, 43695, 2018-088F, November 11 2018, 94.7, LEMUR
LEMUR 2 TOMHENDERSON, 43561, 2018-046H, May 21 2018, 94.2, LEMUR
LEMUR 2 YUASA, 43560, 2018-046G, May 21 2018, 94.2, LEMUR
LEMUR 2 ALEXANDER, 43559, 2018-046F, May 21 2018, 94.2, LEMUR
LEMUR 2 VU, 43558, 2018-046E, May 21 2018, 94.2, LEMUR
LEMUR 2 THENICKMOLO, 43185, 2018-014F, February 1 2018, 96.2, LEMUR
LEMUR 2 KADI, 43184, 2018-014E, February 1 2018, 96.2, LEMUR
LEMUR 2 URAMCHANSOL, 43183, 2018-014D, February 1 2018, 96.2, LEMUR
LEMUR 2 JIN-LUEN, 43182, 2018-014C, February 1 2018, 96.2, LEMUR
LEMUR 2 TALLHAMN-ATC, 43167, 2018-010E, January 21 2018, 94.9, LEMUR
LEMUR 2 MARSHALL, 43165, 2018-010C, January 21 2018, 94.8, LEMUR
LEMUR 2 DAVEWILSON, 43126, 2018-004R, January 12 2018, 94.5, LEMUR
LEMUR 2 BROWNCOW, 43125, 2018-004Q, January 12 2018, 94.5, LEMUR
LEMUR 2 PETERWEBSTER, 43124, 2018-004P, January 12 2018, 94.5, LEMUR
LEMUR 2 MCCAFFERTY, 43123, 2018-004N, January 12 2018, 94.5, LEMUR
LEMUR 2 LIU-POU-CHUN, 43054, 2017-071T, November 12 2017, 93.4, LEMUR
LEMUR 2 DUNLOP, 43053, 2017-071S, November 12 2017, 93.4, LEMUR
LEMUR 2 MCCULLAGH, 43051, 2017-071Q, November 12 2017, 93.4, LEMUR
LEMUR 2 ROMACOSTE, 43048, 2017-071M, November 12 2017, 93.4, LEMUR
LEMUR 2 BRIANDAVIE, 43047, 2017-071L, November 12 2017, 93.4, LEMUR
LEMUR 2 KEVIN, 43046, 2017-071K, November 12 2017, 93.4, LEMUR
LEMUR 2 YONGLIN, 43045, 2017-071J, November 12 2017, 93.3, LEMUR
LEMUR 2 ROCKETJONAH, 43041, 2017-071E, November 12 2017, 93.4, LEMUR
LEMUR 2 ARTFISCHER, 42881, 2017-042BJ, July 14 2017, 93.6, LEMUR
LEMUR 2 ZACHARY, 42845, 2017-042W, July 14 2017, 96.5, LEMUR
LEMUR 2 DEMBITZ, 42842, 2017-042T, July 14 2017, 96.5, LEMUR
